"","x"
"129",1.66071253161076e-167
"130",2.70830020375571e-169
"131",4.3709563522989e-171
"132",6.98161680175068e-173
"133",1.10371654571526e-174
"134",1.72704176717174e-176
"135",2.67493489760364e-178
"136",4.10118767499106e-180
"137",6.22461807686391e-182
"138",9.3528212904698e-184
"139",1.39129519341253e-185
"140",2.04909533700658e-187
"141",2.98806775695466e-189
"142",4.31442515440748e-191
"143",6.16847989465627e-193
"144",8.73321702468986e-195
"145",1.22441625556791e-196
"146",1.70004412006585e-198
"147",2.33767859231417e-200
"148",3.18360983006617e-202
"149",4.29419673109538e-204
"150",5.7370342425612e-206
"151",7.59193374722252e-208
"152",9.95159324224084e-210
"153",1.29218163840676e-211
"154",1.66211277941585e-213
"155",2.1179629206146e-215
"156",2.67369499585137e-217
"157",3.34391685170279e-219
"158",4.14346209389747e-221
"159",5.08685681391723e-223
"160",6.18767656815263e-225
"161",7.45780650445114e-227
"162",8.90662694540403e-229
"163",1.05401564170946e-230
"164",1.23601932735972e-232
"165",1.43635048241839e-234
"166",1.65411183032765e-236
"167",1.8877770272046e-238
"168",2.13515694011621e-240
"169",2.39339216059593e-242
"170",2.65897560744956e-244
"171",2.92780761266693e-246
"172",3.19528407666323e-248
"173",3.45641623352617e-250
"174",3.70597842585561e-252
"175",3.93867821673329e-254
"176",4.14934133587855e-256
"177",4.33310253235364e-258
"178",4.48559252663958e-260
"179",4.60311102000031e-262
"180",4.68277617676599e-264
"181",4.72264213514887e-266
"182",4.72177785477661e-268
"183",4.68030285036251e-270
"184",4.59937792341245e-272
"185",4.48115169200124e-274
"186",4.32866632689073e-276
"187",4.14572823421868e-278
"188",3.93675131136763e-280
"189",3.70658171603765e-282
"190",3.46031375372295e-284
"191",3.20310648722096e-286
"192",2.94001004059784e-288
"193",2.67580939540714e-290
"194",2.41489188331894e-292
"195",2.16114271544143e-294
"196",1.91787091254712e-296
"197",1.68776606474983e-298
"198",1.47288458825867e-300
"199",1.27466266694202e-302
"200",1.09395193969518e-304
"201",9.3107325680222e-307
"202",7.85883480533293e-309
"203",6.57850317702272e-311
"204",5.46130491784438e-313
"205",4.49647120587233e-315
"206",3.67162908444339e-317
"207",2.97348468293096e-319
"208",2.38633706941322e-321
"209",1.97626258336499e-323
"210",0
"211",0
"212",0
"213",0
"214",0
"215",0
"216",0
"217",0
"218",0
"219",0
"220",0
"221",0
"222",0
"223",0
"224",0
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",0
"262",0
"263",0
"264",0
"265",0
"266",0
"267",0
"268",0
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0
"310",0
"311",0
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0
"320",0
"321",0
"322",0
"323",0
"324",0
"325",0
"326",0
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",0
"334",0
"335",0
"336",0
"337",0
"338",0
"339",0
"340",0
"341",0
"342",0
"343",0
"344",0
"345",0
"346",0
"347",0
"348",0
"349",0
"350",0
"351",0
"352",0
"353",0
"354",0
"355",0
"356",0
"357",0
"358",0
"359",0
"360",0
"361",0
"362",0
"363",0
"364",0
"365",0
"366",0
"367",0
"368",0
"369",0
"370",0
"371",0
"372",0
"373",0
"374",0
"375",0
"376",0
"377",0
"378",0
"379",0
"380",0
"381",0
"382",0
"383",0
"384",0
"385",0
"386",0
"387",0
"388",0
"389",0
"390",0
"391",0
"392",0
"393",0
"394",0
"395",0
"396",0
"397",0
"398",0
"399",0
"400",0
"401",0
"402",0
"403",0
"404",0
"405",0
"406",0
"407",0
"408",0
"409",0
"410",0
"411",0
"412",0
"413",0
"414",0
"415",0
"416",0
"417",0
"418",0
"419",0
"420",0
"421",0
"422",0
"423",0
"424",0
"425",0
"426",0
"427",0
"428",0
"429",0
"430",0
"431",0
"432",0
"433",0
"434",0
"435",0
"436",0
"437",0
"438",0
"439",0
"440",0
"441",0
"442",0
"443",0
"444",0
"445",0
"446",0
"447",0
"448",0
"449",0
"450",0
"451",0
"452",0
"453",0
"454",0
"455",0
"456",0
"457",0
"458",0
"459",0
"460",0
"461",0
"462",0
"463",0
"464",0
"465",0
"466",0
"467",0
"468",0
"469",0
"470",0
"471",0
"472",0
"473",0
"474",0
"475",0
"476",0
"477",0
"478",0
"479",0
"480",0
"481",0
"482",0
"483",0
"484",0
"485",0
"486",0
"487",0
"488",0
"489",0
"490",0
"491",0
"492",0
"493",0
"494",0
"495",0
"496",0
"497",0
"498",0
"499",0
"500",0
"501",0
