"","x"
"1",0.742754131549533
"2",0.220953504223747
"3",0.0327987472954545
"4",0.00323929990194076
"5",0.00023946021515015
"6",1.41328859284362e-05
"7",6.93698276154584e-07
"8",2.91263012652112e-08
"9",1.06789384324465e-09
"10",3.47325355656216e-11
"11",1.0146208773137e-12
"12",2.68901362207749e-14
"13",6.51938199109145e-16
"14",1.45602459556686e-17
"15",3.0133907436451e-19
"16",5.8087979864018e-21
"17",1.04759602591621e-22
"18",1.77450037562254e-24
"19",2.83293450655841e-26
"20",4.27578426516766e-28
"21",6.11810151202496e-30
"22",8.32002122668729e-32
"23",1.07776252839724e-33
"24",1.33262806028001e-35
"25",1.57580293164798e-37
"26",1.78506757489676e-39
"27",1.9402635989716e-41
"28",2.02656774742933e-43
"29",2.03680779845486e-45
"30",1.9723312824125e-47
"31",1.84232111012324e-49
"32",1.66183272031003e-51
"33",1.44909208112761e-53
"34",1.22268253708936e-55
"35",9.99165629137247e-58
"36",7.91482235095632e-60
"37",6.0824344426982e-62
"38",4.53815689413721e-64
"39",3.28974862314983e-66
"40",2.31860034131871e-68
"41",1.58983715593497e-70
"42",1.06123711593209e-72
"43",6.90019936639878e-75
"44",4.37264756285248e-77
"45",2.70205267520888e-79
"46",1.62904076844797e-81
"47",9.58674843399398e-84
"48",5.50953744709906e-86
"49",3.09355553600855e-88
"50",1.69779826264505e-90
"51",9.11125990728734e-93
"52",4.78306834197476e-95
"53",2.45717108864712e-97
"54",1.23572932843816e-99
"55",6.08587363572078e-102
"56",2.93616807958423e-104
"57",1.38815739183518e-106
"58",6.43328272049926e-109
"59",2.9234399893096e-111
"60",1.30301751692066e-113
"61",5.6980126137708e-116
"62",2.44529951029245e-118
"63",1.03012684437919e-120
"64",4.26098572138484e-123
"65",1.73100114426638e-125
"66",6.9080631766479e-128
"67",2.70886545713057e-130
"68",1.04397037584184e-132
"69",3.95505904866414e-135
"70",1.47323979356476e-137
"71",5.39682684692758e-140
"72",1.94461846048114e-142
"73",6.89358306591665e-145
"74",2.40464923543922e-147
"75",8.2553160281473e-150
"76",2.78976648333992e-152
"77",9.28173154436699e-155
"78",3.0408146411859e-157
"79",9.81118636910844e-160
"80",3.11811909072516e-162
"81",9.76271520029465e-165
"82",3.01176238409272e-167
"83",9.15601906861806e-170
"84",2.74340983340777e-172
"85",8.10276555041324e-175
"86",2.35935608187272e-177
"87",6.77374665517281e-180
"88",1.9177670439049e-182
"89",5.35487137891085e-185
"90",1.47483035016775e-187
"91",4.00707242252221e-190
"92",1.07412659401587e-192
"93",2.84103617118764e-195
"94",7.41548892627158e-198
